Algorithm;Hyperparameter (C);Values
G/Gre; 4.64159; 0.0807824, 0.0785288, 0.0718708, 0.0942014, 0.0928735, 0.0813722, 0.067739, 0.0832884, 0.0703947, 0.0983178, 0.0872771, 0.0814506, 0.0752353, 0.0719668, 0.0689772, 0.0740812, 0.0653074, 0.0908516, 0.0806458, 0.069462, 0.0739551, 0.0673749, 0.0778839, 0.0836795, 0.0620764, 0.0754156, 0.0855773, 0.0874522, 0.0618263, 0.0724152, 0.0796087, 0.0714156, 0.0628448, 0.0780386, 0.0717622, 0.0700975, 0.0859646, 0.0646941, 0.0688712, 0.0806451, 0.0695272, 0.0894836, 0.0810341, 0.0867653, 0.0827459, 0.079287, 0.0823021, 0.0853536, 0.0719742, 0.0761012, 0.0901217, 0.0653185, 0.063224, 0.0843274, 0.0683846, 0.0803747, 0.0796153, 0.0722611, 0.0686338, 0.0866284, 0.0685244, 0.0650417, 0.0822751, 0.0683955, 0.0788016, 0.0777562, 0.0715286, 0.0781367, 0.0738377, 0.0901462, 0.0714449, 0.0814028, 0.0686759, 0.081331, 0.0720019, 0.0765423, 0.0672499, 0.0894178, 0.0662021, 0.0696615, 0.0977936, 0.077479, 0.0755647, 0.0794773, 0.0658503, 0.0685769, 0.0798384, 0.0805751, 0.0678765, 0.0871186, 0.0956594, 0.070966, 0.0857645, 0.0722488, 0.0938838, 0.0836774, 0.0638198, 0.0649101, 0.0740874, 0.078719, 
G/Sqrt; 4.64159; 0.0718708, 0.0653074, 0.0872771, 0.0752353, 0.0928735, 0.0807824, 0.0785288, 0.0740812, 0.0832884, 0.0983178, 0.067739, 0.0814506, 0.0806458, 0.0703947, 0.0836795, 0.0689772, 0.0618263, 0.0942014, 0.0673749, 0.0778839, 0.0806451, 0.0754156, 0.0908516, 0.0855773, 0.0874522, 0.069462, 0.0620764, 0.0739551, 0.0853536, 0.0628448, 0.0788016, 0.0827459, 0.0761012, 0.0688712, 0.0781367, 0.0901217, 0.0719742, 0.0823021, 0.079287, 0.0867653, 0.0714156, 0.0859646, 0.0765423, 0.0803747, 0.0683846, 0.078719, 0.0805751, 0.0822751, 0.0650417, 0.0722611, 0.0843274, 0.0938838, 0.0686338, 0.0857645, 0.0866284, 0.0719668, 0.0717622, 0.0720019, 0.0894836, 0.0901462, 0.0956594, 0.063224, 0.0715286, 0.0977936, 0.0696615, 0.0814028, 0.0738377, 0.0646941, 0.0714449, 0.0777562, 0.0796087, 0.0798384, 0.0672499, 0.0871186, 0.0662021, 0.081331, 0.0796153, 0.0653185, 0.0755647, 0.0686759, 0.0700975, 0.0810341, 0.0740874, 0.0658503, 0.0794773, 0.0780386, 0.070966, 0.0678765, 0.0685244, 0.0894178, 0.0695272, 0.0649101, 0.0685769, 0.0722488, 0.0836774, 0.0813722, 0.077479, 0.0638198, 0.0724152, 0.0683955, 
G/UCT; 10; 0.0738357, 0.0657195, 0.07924, 0.0800082, 0.0755027, 0.0630009, 0.0784331, 0.104017, 0.0621036, 0.0854207, 0.066169, 0.0719734, 0.0762948, 0.0783635, 0.0657731, 0.0841594, 0.0719852, 0.0778649, 0.0850947, 0.0686594, 0.0681034, 0.074145, 0.0716684, 0.0605973, 0.0742735, 0.0807916, 0.0793938, 0.0739849, 0.0664742, 0.0876443, 0.0871713, 0.0680472, 0.0763958, 0.0810341, 0.0623769, 0.0729181, 0.0832639, 0.0948062, 0.0817245, 0.0890069, 0.0771303, 0.0682339, 0.0703664, 0.059157, 0.0842933, 0.0864159, 0.0662245, 0.0841427, 0.0755647, 0.0578186, 0.067027, 0.0783206, 0.0755584, 0.0816163, 0.0795975, 0.0770723, 0.0842102, 0.0830592, 0.0808039, 0.0702589, 0.0761792, 0.06548, 0.0745965, 0.0661831, 0.0642786, 0.0811947, 0.0902062, 0.0826766, 0.0756864, 0.0934385, 0.0722417, 0.0897186, 0.0707706, 0.0781062, 0.0806783, 0.0778008, 0.0813261, 0.0672719, 0.0791844, 0.106416, 0.0755429, 0.0769825, 0.0780633, 0.0682566, 0.0862712, 0.0608108, 0.0813999, 0.0964376, 0.0751778, 0.067747, 0.0742429, 0.078045, 0.0660805, 0.082164, 0.0737751, 0.0757603, 0.0729405, 0.0854205, 0.0937833, 0.0721496, 
G/Tun; 10; 0.0797528, 0.0698237, 0.0759856, 0.0848186, 0.0823362, 0.0937997, 0.06555, 0.0782739, 0.107737, 0.0634803, 0.0632471, 0.0709956, 0.0656648, 0.0753566, 0.069664, 0.0644617, 0.0772822, 0.0731544, 0.070219, 0.0708738, 0.0897946, 0.0741711, 0.0682485, 0.0868442, 0.0731987, 0.0630758, 0.0733702, 0.0719138, 0.0675596, 0.0745607, 0.0681886, 0.0715286, 0.118558, 0.0613207, 0.0733707, 0.0831293, 0.0823024, 0.0626541, 0.0793072, 0.0816147, 0.0797084, 0.0672719, 0.0812828, 0.071901, 0.068544, 0.0687235, 0.0845699, 0.076707, 0.0777464, 0.0644988, 0.0653881, 0.0898164, 0.0670319, 0.0791851, 0.0738256, 0.0619511, 0.0769193, 0.0666108, 0.0635392, 0.0766488, 0.0772338, 0.0615203, 0.0661097, 0.0796914, 0.0755505, 0.0706604, 0.0695924, 0.0910373, 0.0880928, 0.0932118, 0.0557378, 0.0786792, 0.0774848, 0.078331, 0.0615881, 0.0726126, 0.0748888, 0.0727105, 0.0812441, 0.0686666, 0.0705757, 0.0814158, 0.073451, 0.0699692, 0.0638895, 0.0731063, 0.0711259, 0.0699618, 0.0861391, 0.0655059, 0.0664605, 0.0810341, 0.0744648, 0.0714111, 0.0856331, 0.074958, 0.0759833, 0.100347, 0.107352, 0.0721496, 
G/SP; 10; 0.0188817, 0.0163858, 0.0239747, 0.0308215, 0.0285489, 0.0203846, 0.0186019, 0.0240334, 0.0295739, 0.0219529, 0.0242098, 0.0252882, 0.0358538, 0.0264212, 0.0213244, 0.0300607, 0.0240026, 0.026064, 0.0208871, 0.0315765, 0.0220932, 0.0297382, 0.0219306, 0.0157678, 0.0183474, 0.0218876, 0.0149584, 0.0196246, 0.0237868, 0.0181422, 0.021473, 0.0233534, 0.016374, 0.0168015, 0.0170086, 0.0157657, 0.0207663, 0.0285388, 0.0257353, 0.0261506, 0.0280261, 0.0332082, 0.0157823, 0.0206979, 0.0361402, 0.0158083, 0.0218431, 0.0139932, 0.0278656, 0.0273579, 0.0190124, 0.0282568, 0.0155784, 0.0345885, 0.0232944, 0.0230009, 0.0322272, 0.0258217, 0.0197538, 0.0338288, 0.023576, 0.0165551, 0.0153509, 0.030293, 0.0214116, 0.028652, 0.0159717, 0.0268483, 0.0296891, 0.0292754, 0.0331317, 0.0190179, 0.0229587, 0.0243336, 0.0313242, 0.0300646, 0.0232568, 0.0240399, 0.0187075, 0.0223367, 0.0192827, 0.0227095, 0.0229074, 0.0204768, 0.016331, 0.017498, 0.021127, 0.015998, 0.0178716, 0.020558, 0.0199723, 0.024086, 0.0187375, 0.0243532, 0.020774, 0.019045, 0.0251572, 0.0262077, 0.0210234, 0.0182787, 
G/Dep; 10; 0.0750437, 0.0784884, 0.0783023, 0.0739454, 0.076705, 0.0687607, 0.0641408, 0.0824341, 0.0633119, 0.0749345, 0.0735008, 0.0689706, 0.0992598, 0.0923119, 0.0862892, 0.0698627, 0.0604333, 0.10173, 0.0777192, 0.0730758, 0.0848747, 0.0823845, 0.0755027, 0.0794578, 0.0720602, 0.0690092, 0.0713302, 0.0661566, 0.0714011, 0.0950159, 0.0621573, 0.0917629, 0.0966945, 0.0728422, 0.0873793, 0.0749119, 0.0746065, 0.0824715, 0.0758901, 0.0793072, 0.0699063, 0.061022, 0.0755647, 0.085899, 0.0597891, 0.0750297, 0.0675596, 0.0896109, 0.0718321, 0.0706177, 0.0880292, 0.0666272, 0.0663532, 0.0761492, 0.0743339, 0.094883, 0.0749571, 0.0646683, 0.0850947, 0.0781439, 0.0756333, 0.075691, 0.0872672, 0.0765032, 0.0715581, 0.075715, 0.0822831, 0.0773059, 0.0804514, 0.0781898, 0.0888389, 0.102215, 0.068366, 0.07911, 0.083319, 0.082697, 0.0595675, 0.0664004, 0.0771303, 0.0694737, 0.0727183, 0.0691677, 0.0752633, 0.0725435, 0.0787523, 0.0824308, 0.0796894, 0.0651848, 0.0810341, 0.0822751, 0.0898075, 0.0661255, 0.0986925, 0.0681613, 0.0714677, 0.0804493, 0.0751244, 0.0804723, 0.0696146, 0.0801301, 
G/Gre; 10; 0.0657195, 0.0719734, 0.0738357, 0.104017, 0.0630009, 0.0854205, 0.0621036, 0.0783206, 0.0784331, 0.0850947, 0.0755027, 0.0778649, 0.0686594, 0.0762948, 0.0742735, 0.0800082, 0.0854207, 0.0729405, 0.0783635, 0.0716684, 0.066169, 0.0657731, 0.074145, 0.0751778, 0.0719852, 0.0841594, 0.0681034, 0.0605973, 0.0739849, 0.0793938, 0.0807916, 0.067027, 0.0817245, 0.0702589, 0.0680472, 0.0761792, 0.0682566, 0.0808039, 0.0791844, 0.0737751, 0.0948062, 0.0672719, 0.0664742, 0.0682339, 0.0832639, 0.0745965, 0.0934385, 0.0897186, 0.0771303, 0.0890069, 0.0778008, 0.0781062, 0.0811947, 0.0578186, 0.0842933, 0.059157, 0.0757603, 0.0813261, 0.0660805, 0.0937833, 0.0770723, 0.0842102, 0.0810341, 0.0902062, 0.0830592, 0.0755584, 0.067747, 0.0763958, 0.0756864, 0.0703664, 0.0871713, 0.0662245, 0.06548, 0.0841427, 0.0707706, 0.0755647, 0.0876443, 0.0623769, 0.0729181, 0.0742429, 0.0769825, 0.106416, 0.0795975, 0.0661831, 0.0755429, 0.0964376, 0.0806783, 0.078045, 0.0816163, 0.0826766, 0.0642786, 0.082164, 0.0813999, 0.0608108, 0.0862712, 0.0780633, 0.0864159, 0.0722417, 0.07924, 0.0721496, 
G/Sqrt; 10; 0.0854205, 0.0657195, 0.0738357, 0.104017, 0.0783206, 0.0621036, 0.0686594, 0.0719852, 0.0657731, 0.0783635, 0.0800082, 0.0630009, 0.066169, 0.0762948, 0.0784331, 0.0755027, 0.0719734, 0.0778649, 0.0807916, 0.0742735, 0.0716684, 0.0854207, 0.074145, 0.0739849, 0.0681034, 0.0841594, 0.0605973, 0.0751778, 0.0793938, 0.067027, 0.0729405, 0.0781062, 0.0902062, 0.0737751, 0.0832639, 0.0642786, 0.0769825, 0.0707706, 0.0890069, 0.0745965, 0.0761792, 0.0948062, 0.0778008, 0.0742429, 0.0703664, 0.0862712, 0.0897186, 0.0826766, 0.0842933, 0.0755647, 0.0608108, 0.0757603, 0.106416, 0.0813261, 0.082164, 0.0813999, 0.07924, 0.0850947, 0.0763958, 0.0791844, 0.0817245, 0.0770723, 0.0806783, 0.0795975, 0.0702589, 0.0756864, 0.0682566, 0.0755584, 0.0672719, 0.0871713, 0.067747, 0.0810341, 0.0964376, 0.0816163, 0.0729181, 0.0623769, 0.0680472, 0.0664742, 0.0864159, 0.0682339, 0.0842102, 0.06548, 0.0811947, 0.0830592, 0.0780633, 0.0722417, 0.0876443, 0.0660805, 0.0808039, 0.0771303, 0.059157, 0.0934385, 0.078045, 0.0662245, 0.0661831, 0.0841427, 0.0755429, 0.0578186, 0.0937833, 0.0721496, 
ISDisG/UCT; 1e-05; 0.056327, 0.0955797, 0.0952074, 0.0525426, 0.0462186, 0.113123, 0.0657308, 0.0988952, 0.0790748, 0.102569, 0.0683342, 0.113974, 0.0925723, 0.0682755, 0.113401, 0.0898356, 0.071077, 0.0506715, 0.125908, 0.082517, 0.0901246, 0.0510523, 0.0737705, 0.0849943, 0.12694, 0.117048, 0.0980518, 0.0751852, 0.0889045, 0.0699745, 0.062886, 0.0779002, 0.0972977, 0.0625552, 0.0641055, 0.0818925, 0.126539, 0.0988153, 0.0596394, 0.121846, 0.127515, 0.105899, 0.0871329, 0.0679689, 0.122349, 0.0846143, 0.106856, 0.148278, 0.0663138, 0.0853253, 0.0781352, 0.126362, 0.149425, 0.0689217, 0.120232, 0.0958791, 0.13123, 0.0718018, 0.0890333, 0.0579227, 0.0626432, 0.116778, 0.0586889, 0.120869, 0.0542736, 0.109092, 0.0951564, 0.111046, 0.0931277, 0.122181, 0.0618021, 0.0933024, 0.0834491, 0.0916036, 0.158904, 0.118675, 0.0651099, 0.0751042, 0.0971508, 0.0775039, 0.0733753, 0.0874603, 0.0910268, 0.105006, 0.084661, 0.0980518, 0.108778, 0.0542085, 0.0954001, 0.0878434, 0.118616, 0.122015, 0.106909, 0.0861039, 0.122718, 0.0941546, 0.157523, 0.156463, 0.155861, 0.118139, 
ISDisG/Tun; 1e-05; 0.056327, 0.0952074, 0.0462186, 0.0955797, 0.0657308, 0.0525426, 0.117048, 0.113123, 0.0683342, 0.0988952, 0.0925723, 0.113974, 0.0980518, 0.102569, 0.12694, 0.0790748, 0.062886, 0.113401, 0.0775039, 0.0898356, 0.0834491, 0.122181, 0.0641055, 0.0849943, 0.0699745, 0.0682755, 0.082517, 0.0901246, 0.125908, 0.0651099, 0.0510523, 0.0737705, 0.0625552, 0.0779002, 0.0889045, 0.0980518, 0.0988153, 0.0596394, 0.105899, 0.0663138, 0.0679689, 0.121846, 0.0871329, 0.0846143, 0.126539, 0.127515, 0.106856, 0.122349, 0.0853253, 0.118616, 0.126362, 0.0958791, 0.0781352, 0.120232, 0.148278, 0.0718018, 0.109092, 0.0626432, 0.0579227, 0.0689217, 0.0586889, 0.0972977, 0.0542736, 0.0971508, 0.122718, 0.0506715, 0.0890333, 0.111046, 0.0733753, 0.120869, 0.0933024, 0.0916036, 0.0954001, 0.13123, 0.0951564, 0.118675, 0.0941546, 0.0751852, 0.0818925, 0.0923578, 0.0657506, 0.0874603, 0.0931277, 0.105006, 0.084661, 0.0542085, 0.0878434, 0.0751042, 0.0910268, 0.071077, 0.108778, 0.149425, 0.118139, 0.157523, 0.122015, 0.115063, 0.116778, 0.106909, 0.155861, 0.158904, 
ISDisG/SP; 1e-05; 0.0229292, 0.0203707, 0.023786, 0.0231309, 0.0230217, 0.0242541, 0.0237712, 0.0227279, 0.0240572, 0.0238601, 0.0236102, 0.0260373, 0.0242009, 0.0309127, 0.0287499, 0.0242659, 0.0305118, 0.0303762, 0.021075, 0.0237378, 0.0296891, 0.0243431, 0.0278278, 0.0307718, 0.0232943, 0.023552, 0.0249208, 0.024254, 0.0204389, 0.0259555, 0.0353156, 0.0363555, 0.0236164, 0.0237795, 0.0233132, 0.0291863, 0.0233432, 0.0240501, 0.0231597, 0.0407707, 0.0233096, 0.0296433, 0.0243502, 0.0287596, 0.024018, 0.0206135, 0.0232597, 0.0220676, 0.0247691, 0.0235238, 0.0240607, 0.0243152, 0.0475655, 0.0248629, 0.0281381, 0.0242945, 0.029322, 0.0263828, 0.0334206, 0.0242625, 0.0257103, 0.0285692, 0.0217657, 0.0237357, 0.0218287, 0.0242433, 0.0207706, 0.0232512, 0.0189684, 0.02375, 0.0242279, 0.0197028, 0.0223022, 0.022851, 0.0313138, 0.0206929, 0.0204939, 0.0164766, 0.0282466, 0.0229549, 0.0348708, 0.0297997, 0.0268252, 0.0235208, 0.0229596, 0.0360328, 0.025483, 0.0228559, 0.0203183, 0.0229488, 0.0220769, 0.0373032, 0.0277662, 0.0239547, 0.0318707, 0.0329639, 0.0201489, 0.0240442, 0.0250771, 0.0230105, 
ISDisG/Dep; 1e-05; 0.056327, 0.0952074, 0.0955797, 0.0525426, 0.0657308, 0.0988952, 0.111046, 0.0751852, 0.0958791, 0.102569, 0.0890333, 0.0462186, 0.0683342, 0.0925723, 0.0790748, 0.0775039, 0.0834491, 0.0682755, 0.0898356, 0.0972977, 0.071077, 0.0874603, 0.0737705, 0.0849943, 0.113974, 0.0699745, 0.125908, 0.0586889, 0.082517, 0.118616, 0.0779002, 0.0901246, 0.0889045, 0.117048, 0.0916036, 0.0988153, 0.0663138, 0.0596394, 0.0510523, 0.0923578, 0.12694, 0.105899, 0.113401, 0.0679689, 0.0871329, 0.0751042, 0.106856, 0.126539, 0.105006, 0.127515, 0.122015, 0.126362, 0.0781352, 0.0980518, 0.0718018, 0.148278, 0.0579227, 0.0625552, 0.122349, 0.0626432, 0.0689217, 0.0542736, 0.122718, 0.0657506, 0.120869, 0.0931277, 0.0980518, 0.109092, 0.0506715, 0.062886, 0.0818925, 0.0933024, 0.0971508, 0.155861, 0.113123, 0.122181, 0.0651099, 0.118675, 0.0951564, 0.0542085, 0.0910268, 0.0954001, 0.13123, 0.121846, 0.084661, 0.0733753, 0.0641055, 0.0846143, 0.149425, 0.0878434, 0.120232, 0.0853253, 0.108778, 0.156463, 0.106909, 0.116778, 0.118139, 0.157523, 0.0941546, 0.158904, 
ISDisG/Gre; 1e-05; 0.0955797, 0.056327, 0.0525426, 0.0890333, 0.111046, 0.0871329, 0.0958791, 0.0925723, 0.0988952, 0.102569, 0.0683342, 0.0874603, 0.0657308, 0.0972977, 0.0462186, 0.071077, 0.0586889, 0.0790748, 0.12694, 0.109092, 0.082517, 0.0510523, 0.0641055, 0.122181, 0.0849943, 0.113974, 0.0889045, 0.0733753, 0.0861039, 0.125908, 0.0980518, 0.0682755, 0.0901246, 0.0775039, 0.0663138, 0.0779002, 0.0988153, 0.0542085, 0.0737705, 0.0579227, 0.0596394, 0.0618021, 0.105899, 0.0898356, 0.0679689, 0.113401, 0.126539, 0.0751042, 0.0952074, 0.0916036, 0.127515, 0.126362, 0.122349, 0.0718018, 0.0699745, 0.157523, 0.0878434, 0.0980518, 0.120869, 0.148278, 0.0506715, 0.0625552, 0.122015, 0.122718, 0.0834491, 0.117048, 0.0818925, 0.0689217, 0.0931277, 0.0933024, 0.13123, 0.118675, 0.0971508, 0.0626432, 0.062886, 0.0951564, 0.084661, 0.0651099, 0.0954001, 0.0751852, 0.0542736, 0.0846143, 0.0910268, 0.113123, 0.156463, 0.121846, 0.0853253, 0.120232, 0.105006, 0.106856, 0.118616, 0.155861, 0.0781352, 0.108778, 0.116778, 0.106909, 0.149425, 0.0941546, 0.118139, 0.158904, 
ISDisG/Sqrt; 1e-05; 0.0955797, 0.0525426, 0.0462186, 0.056327, 0.0871329, 0.0958791, 0.102569, 0.111046, 0.0988952, 0.0925723, 0.0790748, 0.0683342, 0.0586889, 0.0699745, 0.0657308, 0.0542736, 0.071077, 0.0775039, 0.0874603, 0.082517, 0.109092, 0.0972977, 0.113974, 0.12694, 0.0889045, 0.0849943, 0.0898356, 0.0641055, 0.122181, 0.125908, 0.0682755, 0.0980518, 0.0737705, 0.113123, 0.0510523, 0.0733753, 0.0901246, 0.0779002, 0.0596394, 0.113401, 0.126539, 0.121846, 0.105899, 0.127515, 0.0853253, 0.0751042, 0.122349, 0.0663138, 0.120869, 0.0890333, 0.106909, 0.120232, 0.148278, 0.126362, 0.0980518, 0.0751852, 0.0579227, 0.0834491, 0.122718, 0.062886, 0.155861, 0.0933024, 0.13123, 0.0941546, 0.0689217, 0.0818925, 0.118675, 0.0952074, 0.117048, 0.0971508, 0.158904, 0.0626432, 0.0625552, 0.0506715, 0.084661, 0.0916036, 0.0954001, 0.0951564, 0.0679689, 0.0846143, 0.0651099, 0.105006, 0.0931277, 0.0988153, 0.108778, 0.0910268, 0.0618021, 0.0781352, 0.156463, 0.0878434, 0.106856, 0.122015, 0.0718018, 0.0542085, 0.149425, 0.118616, 0.0861039, 0.116778, 0.157523, 0.118139, 
ISDisG/UCT; 2.15443e-05; 0.0525426, 0.0952074, 0.0506715, 0.0462186, 0.0955797, 0.111046, 0.056327, 0.102569, 0.0988952, 0.0925723, 0.113974, 0.0683342, 0.0849943, 0.0972977, 0.0657308, 0.0790748, 0.0689217, 0.0699745, 0.082517, 0.0510523, 0.071077, 0.109092, 0.122181, 0.0682755, 0.0775039, 0.0651099, 0.0916036, 0.113401, 0.0901246, 0.118675, 0.0889045, 0.118616, 0.12694, 0.0779002, 0.125908, 0.106717, 0.0674557, 0.0931277, 0.0737705, 0.0596394, 0.0954001, 0.0898356, 0.0971508, 0.126539, 0.0853253, 0.113123, 0.0618021, 0.127515, 0.0878434, 0.121846, 0.122349, 0.148278, 0.0773156, 0.0625552, 0.062886, 0.118139, 0.0980518, 0.120869, 0.105899, 0.0579227, 0.0958791, 0.122718, 0.155861, 0.0933024, 0.0890333, 0.0586889, 0.117048, 0.0641055, 0.13123, 0.0951564, 0.0834491, 0.0941546, 0.0895438, 0.0871329, 0.0910268, 0.0626432, 0.0542736, 0.0679689, 0.0751852, 0.158904, 0.122015, 0.0733753, 0.0818925, 0.0988153, 0.0846143, 0.084661, 0.0980518, 0.106856, 0.0542085, 0.0663138, 0.0861039, 0.149425, 0.157523, 0.106909, 0.120232, 0.108778, 0.126362, 0.116778, 0.0718018, 0.156463, 
ISDisG/Tun; 2.15443e-05; 0.0952074, 0.117048, 0.0525426, 0.056327, 0.0462186, 0.0988952, 0.0955797, 0.062886, 0.102569, 0.0699745, 0.113974, 0.0506715, 0.113123, 0.0980518, 0.071077, 0.0586889, 0.0925723, 0.0790748, 0.0972977, 0.0683342, 0.0657308, 0.0625552, 0.0849943, 0.082517, 0.0579227, 0.0775039, 0.0971508, 0.0682755, 0.0871329, 0.0889045, 0.0834491, 0.0618021, 0.118616, 0.109092, 0.0542085, 0.0898356, 0.0663138, 0.0779002, 0.125908, 0.0954001, 0.12694, 0.0916036, 0.0933024, 0.0901246, 0.113401, 0.0510523, 0.121846, 0.0737705, 0.0980518, 0.111046, 0.105006, 0.127515, 0.0751042, 0.126539, 0.0878434, 0.126362, 0.122349, 0.0781352, 0.0958791, 0.0890333, 0.0689217, 0.148278, 0.118139, 0.122718, 0.0931277, 0.0626432, 0.0751852, 0.0874603, 0.155861, 0.0651099, 0.0988153, 0.0853253, 0.120869, 0.0679689, 0.0818925, 0.122181, 0.0941546, 0.0596394, 0.118675, 0.13123, 0.0951564, 0.0910268, 0.158904, 0.084661, 0.0542736, 0.0641055, 0.0733753, 0.122015, 0.106856, 0.0846143, 0.156463, 0.105899, 0.0861039, 0.108778, 0.149425, 0.0718018, 0.157523, 0.106909, 0.116778, 0.120232, 
ISDisG/SP; 2.15443e-05; 0.0227279, 0.023786, 0.0353156, 0.0242541, 0.0287499, 0.0363555, 0.0229292, 0.0204389, 0.0238601, 0.0203707, 0.0232943, 0.0243431, 0.0303762, 0.0307718, 0.0237712, 0.0259555, 0.024254, 0.0242009, 0.0230217, 0.0242659, 0.0278278, 0.0260373, 0.0240572, 0.0309127, 0.0236102, 0.0305118, 0.0249208, 0.021075, 0.0296891, 0.0237357, 0.023552, 0.0237378, 0.0231309, 0.0236164, 0.0204939, 0.0475655, 0.0407707, 0.0231597, 0.0348708, 0.0247691, 0.0207706, 0.0220769, 0.0250771, 0.0232512, 0.024018, 0.0228559, 0.025483, 0.0281381, 0.0248629, 0.0229488, 0.0220676, 0.0285692, 0.0242945, 0.0313138, 0.02375, 0.0240607, 0.0257103, 0.0334206, 0.022851, 0.0233132, 0.0229596, 0.0329639, 0.0277662, 0.0230105, 0.0243152, 0.0296433, 0.0233432, 0.0206929, 0.0240442, 0.0282466, 0.0242433, 0.0237795, 0.0291863, 0.0229549, 0.0206135, 0.0318707, 0.0360328, 0.0240501, 0.0243502, 0.0218287, 0.0242625, 0.0223022, 0.0242279, 0.0233096, 0.0235208, 0.0197028, 0.0297997, 0.0232597, 0.0164766, 0.0235238, 0.0217657, 0.0287596, 0.0263828, 0.0189684, 0.0239547, 0.0203183, 0.0373032, 0.0201489, 0.029322, 0.0268252, 
ISDisG/Dep; 2.15443e-05; 0.0952074, 0.113123, 0.056327, 0.0462186, 0.0955797, 0.0958791, 0.113974, 0.0846143, 0.0980518, 0.0925723, 0.0657308, 0.0790748, 0.120869, 0.0988952, 0.111046, 0.102569, 0.0779002, 0.071077, 0.0510523, 0.0682755, 0.082517, 0.0849943, 0.0972977, 0.12694, 0.0775039, 0.122181, 0.0898356, 0.0586889, 0.0683342, 0.125908, 0.0889045, 0.0626432, 0.0916036, 0.0737705, 0.109092, 0.0579227, 0.105899, 0.0901246, 0.0542085, 0.0910268, 0.127515, 0.0751042, 0.126539, 0.121846, 0.0861039, 0.0506715, 0.062886, 0.113401, 0.0542736, 0.118616, 0.0663138, 0.0878434, 0.126362, 0.120232, 0.0751852, 0.0641055, 0.0988153, 0.0874603, 0.0933024, 0.0689217, 0.117048, 0.118139, 0.0733753, 0.0890333, 0.0651099, 0.106909, 0.13123, 0.0818925, 0.0679689, 0.0834491, 0.0699745, 0.118675, 0.106856, 0.084661, 0.0941546, 0.0971508, 0.158904, 0.0954001, 0.0525426, 0.0853253, 0.0618021, 0.148278, 0.0625552, 0.0951564, 0.0980518, 0.0596394, 0.0871329, 0.0931277, 0.108778, 0.0718018, 0.105006, 0.157523, 0.122718, 0.122015, 0.0773156, 0.116778, 0.122349, 0.149425, 0.155861, 0.156463, 
ISDisG/Gre; 2.15443e-05; 0.0952074, 0.109092, 0.113123, 0.0462186, 0.0579227, 0.0980518, 0.113974, 0.117048, 0.0925723, 0.0988952, 0.0790748, 0.0699745, 0.0972977, 0.0657308, 0.0525426, 0.102569, 0.0846143, 0.0683342, 0.0506715, 0.118675, 0.0682755, 0.0834491, 0.0625552, 0.0510523, 0.071077, 0.082517, 0.0779002, 0.0955797, 0.0871329, 0.0849943, 0.125908, 0.0651099, 0.0775039, 0.0889045, 0.0971508, 0.056327, 0.0737705, 0.0596394, 0.0618021, 0.0733753, 0.0931277, 0.12694, 0.105899, 0.0954001, 0.0988153, 0.0901246, 0.0910268, 0.126539, 0.127515, 0.0890333, 0.0542085, 0.0878434, 0.0663138, 0.111046, 0.0689217, 0.120232, 0.0853253, 0.148278, 0.0933024, 0.118616, 0.0941546, 0.0958791, 0.118139, 0.0586889, 0.0626432, 0.062886, 0.106717, 0.0751852, 0.122181, 0.0679689, 0.0641055, 0.106909, 0.120869, 0.0542736, 0.0895438, 0.13123, 0.0951564, 0.0980518, 0.084661, 0.121846, 0.0674557, 0.113401, 0.0898356, 0.0818925, 0.0916036, 0.106856, 0.122015, 0.108778, 0.149425, 0.0861039, 0.0773156, 0.122718, 0.0718018, 0.126362, 0.122349, 0.157523, 0.155861, 0.158904, 0.116778, 0.156463, 
ISDisG/Sqrt; 2.15443e-05; 0.117048, 0.113123, 0.0952074, 0.0462186, 0.0980518, 0.109092, 0.062886, 0.120869, 0.0890333, 0.0955797, 0.113974, 0.0579227, 0.0925723, 0.0657308, 0.0790748, 0.0846143, 0.0683342, 0.0699745, 0.0510523, 0.0988952, 0.102569, 0.0641055, 0.0506715, 0.0682755, 0.0779002, 0.0951564, 0.056327, 0.0775039, 0.0849943, 0.082517, 0.125908, 0.071077, 0.0651099, 0.0733753, 0.0679689, 0.12694, 0.0889045, 0.0901246, 0.0895438, 0.0954001, 0.0542085, 0.0931277, 0.0737705, 0.0988153, 0.0853253, 0.127515, 0.106856, 0.126539, 0.113401, 0.0941546, 0.0525426, 0.0958791, 0.148278, 0.157523, 0.126362, 0.0971508, 0.116778, 0.0878434, 0.0933024, 0.122349, 0.118675, 0.0689217, 0.0773156, 0.0972977, 0.0625552, 0.118616, 0.155861, 0.0751852, 0.0542736, 0.0586889, 0.106717, 0.0626432, 0.111046, 0.0916036, 0.13123, 0.0871329, 0.158904, 0.105899, 0.0834491, 0.0674557, 0.0596394, 0.0980518, 0.0618021, 0.122181, 0.0818925, 0.0910268, 0.084661, 0.0898356, 0.0663138, 0.0718018, 0.121846, 0.118139, 0.0861039, 0.108778, 0.156463, 0.122015, 0.120232, 0.149425, 0.106909, 0.122718, 
